"id";"accountid";"start_time";"end_time";"zonenumber"
374966422;6170216;1609456016626;1609459616626;ccc6
374966428;6170441;1609456055566;1609459655566;f404
374966451;6170137;1609456150608;1609459750608;f83b
374966427;6202087;1609456053551;1609459653551;"9788"
374966417;6170120;1609455987064;1609459587064;fa4c
374966434;6139069;1609456082875;1609459682875;"7624"
374967078;6202087;1609459706179;1609463306179;"9788"
374967040;6709301;1609459437459;1609459617459;"5f8f"
374966429;6202059;1609456056778;1609459656778;b981
374967061;6201913;1609459588924;1609459708924;bfab
374966444;6201920;1609456122969;1609459722969;"32b9"
374966870;6709301;1609458383058;1609459823058;a54b
374966949;6170208;1609458784949;1609459744949;"8ee8"
374966929;6709301;1609458713261;1609459553261;bb8a
374967131;6170208;1609459911076;1609460031076;abcb
374966464;6139069;1609456221832;1609459821832;fa4c
374967114;6170474;1609459846477;1609459966477;"8ee8"
374966498;6170485;1609456359223;1609459959223;d636
374967113;4581120;1609459845429;1609459965429;"0a80"
374967083;4581120;1609459715988;1609459835988;"0a80"
374967110;6201936;1609459840050;1609459960050;"6598"
374966502;6170207;1609456364035;1609459964035;"71a6"
374966466;6170142;1609456223537;1609459823537;b981
374967071;6170474;1609459652521;1609459832521;"8ee8"
374966519;6170579;1609456458248;1609460058248;f83b
374967025;6709301;1609459352865;1609459892865;df8e
374967112;6170416;1609459844033;1609459964033;abcb
374966784;6170208;1609457820530;1609459860530;abcb
374967152;4581120;1609460036770;1609460156770;"0a80"
374966483;6201914;1609456292673;1609459892673;"6598"
374966501;6170103;1609456362311;1609459962311;c914
374966471;6170482;1609456256209;1609459856209;"5edf"
374966459;6170431;1609456189150;1609459789150;"3950"
374966499;6170205;1609456360238;1609459960238;"4041"
374966532;6170475;1609456523073;1609460123073;bfab
374966547;6139068;1609456590988;1609460190988;"7b58"
374967062;102774;1609459595328;1609459775328;db5e
374966765;6170139;1609457725185;1609460245185;ada8
374966833;6709301;1609458134448;1609460414448;"8f17"
374967060;102774;1609459586801;1609460126801;df8e
374966552;6170122;1609456658059;1609460258059;fdd9
374966562;6170163;1609456722258;1609460322258;a522
374966561;6170574;1609456720540;1609460320540;"7e3a"
374966570;6139076;1609456770219;1609460370219;b8a7
374967150;6170251;1609460010688;1609460190688;bb8a
374966527;6170147;1609456503183;1609460103183;f9bf
374966025;6170139;1609454067583;1609457667583;ada8
374967104;6709301;1609459830870;1609460310870;bb8a
374966528;6170137;1609456505850;1609460105850;fdd9
374966611;6201943;1609456940772;1609460540772;"19b0"
374966623;6170511;1609457011828;1609460611828;"2745"
374966803;7872053;1609457931025;1609460691025;a50a
374967240;4819464;1609460616502;1609467816502;"7e1c"
374966575;6170198;1609456788377;1609460388377;"6b91"
374966645;6170552;1609457079634;1609460679634;a380
374967185;6709301;1609460275848;1609460515848;"93fd"
374966631;6170187;1609457053269;1609460653269;f3ef
374966610;6202162;1609456939543;1609460539543;"4e20"
374967239;6170251;1609460608287;1609460728287;bb8a
374967214;6170416;1609460435588;1609460555588;abcb
374966646;6170419;1609457080452;1609460680452;fa4c
374966622;6170545;1609457005752;1609460605752;f65d
374966615;6170092;1609456980105;1609460580105;"32a4"
374966647;6202194;1609457081741;1609460681741;fdd9
374967219;6170534;1609460475958;1609460655958;"8ee8"
374966642;6170475;1609457077224;1609460677224;"19c2"
374966574;6170528;1609456786860;1609460386860;f83b
374966632;6170533;1609457054760;1609460654760;"471c"
374966609;6221325;1609456938144;1609460538144;df8e
374966618;6170256;1609456983754;1609460583754;c914
374967197;6201936;1609460364654;1609460484654;"6598"
374966599;6201977;1609456910823;1609460510823;"0231"
374967228;6170207;1609460539033;1609464139033;"922d"
374966641;6170189;1609457076278;1609460676278;"8f17"
374966576;6170244;1609456789354;1609460389354;ac83
374966643;6202106;1609457078263;1609460678263;c914
374966688;6170184;1609457349019;1609460949019;f404
374967106;102774;1609459835011;1609460135011;db5e
374966652;6139069;1609457120274;1609460720274;eee7
374966689;6170198;1609457350766;1609460950766;"6b91"
374966654;6170158;1609457122185;1609460722185;"3950"
374966687;6170431;1609457347050;1609460947050;f83b
374966658;6139068;1609457147638;1609460747638;f404
374967271;6170534;1609460730003;1609460850003;"8ee8"
374966686;6170417;1609457345741;1609460945741;fa4c
374967292;6170139;1609460874386;1609460994386;ada8
374967174;102774;1609460192427;1609460732427;db5e
374966696;1062195;1609457381568;1609460981568;c7ad
374967100;6170141;1609459803799;1609460883799;c7ad
374966660;6170522;1609457150491;1609460750491;a522
374966690;6170453;1609457352023;1609460952023;"6b91"
374967285;102774;1609460831931;1609460951931;"93fd"
374967279;102774;1609460791649;1609460971649;db5e
374967023;6709301;1609459349097;1609460849097;"0a80"
374966659;6139068;1609457149524;1609460749524;fdd9
374966829;1859829;1609458076775;1609461016775;"6b91"
374966732;6170114;1609457553039;1609461153039;bd56
374966748;6170552;1609457623077;1609461223077;a522
374966707;6170522;1609457420110;1609461020110;fdd9
374966704;6202087;1609457416582;1609461016582;f404
374966715;3122050;1609457451915;1609461051915;"077e"
374966733;6139081;1609457554594;1609461154594;"895f"
374966744;6170256;1609457589754;1609461189754;"8f17"
374966706;6170539;1609457418115;1609461018115;"25d5"
374967306;6170239;1609460976347;1609461096347;"8ee8"
374966745;6709301;1609457614758;1609461214758;"2634"
374967373;6139078;1609461275779;1609464875779;"10b7"
374966752;6139078;1609457656557;1609461256557;"10b7"
374967302;6201936;1609460971395;1609461091395;"6598"
374966721;6221353;1609457485537;1609461085537;fdd9
374967353;6170515;1609461185536;1609461305536;f9bf
374966720;6170422;1609457484373;1609461084373;fdd9
374967330;6170139;1609461074504;1609461194504;ada8
374966722;6202154;1609457486583;1609461086583;"0bd2"
374967359;6170256;1609461208639;1609464808639;"8f17"
374966735;6201978;1609457555959;1609461155959;"0231"
374966740;6170489;1609457573061;1609461173061;bb38
374966723;6170198;1609457488573;1609461088573;fa4c
374966777;6202185;1609457795157;1609461155157;ccac
374966716;6170107;1609457453034;1609461053034;f2ef
374967309;6170416;1609460979834;1609461099834;abcb
374966811;6170130;1609457992600;1609461592600;"7a17"
374967318;102774;1609461033069;1609461333069;db5e
374966791;6201993;1609457860903;1609461460903;"19b0"
374967367;6170239;1609461255065;1609461375065;"8ee8"
374966782;6139069;1609457818584;1609461418584;b981
374966876;6946068;1609458412361;1609465612361;cdf6
374967269;6170435;1609460729098;1609461629098;e76a
374967357;6170416;1609461191153;1609461371153;abcb
374966656;6170435;1609457127700;1609460727700;e76a
374967390;6170141;1609461408095;1609461528095;c7ad
374967403;6201936;1609461514321;1609461634321;"6598"
374967444;6170416;1609461771339;1609461891339;b1ea
374967135;6709301;1609459926959;1609461666959;df8e
374966841;6170236;1609458200111;1609461800111;"25fa"
374967410;6170515;1609461580063;1609461700063;f9bf
374966825;6170213;1609458061207;1609461661207;"7e3a"
374966826;6170412;1609458062616;1609461662616;"7a17"
374967372;102774;1609461273811;1609461813811;"93fd"
374967450;6170251;1609461807872;1609461927872;bb8a
374967416;6170534;1609461602925;1609461782925;"8ee8"
374966682;1657830;1609457324218;1609461764218;"431e"
374967468;8088757;1609461886832;1609469086832;"6c2b"
374967434;6170139;1609461674190;1609461794190;ada8
374967445;6201936;1609461772644;1609461892644;"6598"
374966883;6170197;1609458464330;1609462064330;"93fd"
374967448;6202095;1609461791986;1609461971986;"1547"
374966945;6709301;1609458772977;1609462072977;fa4c
374967465;6170139;1609461873547;1609461993547;ada8
374966892;3122050;1609458521531;1609462121531;"25d5"
374966885;6170211;1609458465321;1609462065321;"2634"
374967480;6221325;1609461968537;1609462088537;"4480"
374967498;6170416;1609462100177;1609462220177;abcb
374967488;6170515;1609462033950;1609462153950;f9bf
374967491;6709301;1609462073592;1609462193592;a444
374965454;2096035;1609451507198;1609473107198;ee03
374967482;6170139;1609462006410;1609462186410;ada8
374967374;102774;1609461278673;1609461938673;f404
374967495;6170197;1609462088915;1609465688915;"93fd"
374967510;3122050;1609462165769;1609465765769;"25d5"
374967496;6170211;1609462090141;1609465690141;"2634"
374967509;6201936;1609462163657;1609462343657;"6598"
374967538;7982799;1609462371971;1609465971971;e76a
374967513;6709301;1609462195159;1609462435159;f2ef
374967471;6709301;1609461909155;1609462389155;"0a80"
374966903;6170136;1609458580919;1609462180919;a77f
374967504;6709301;1609462151346;1609462391346;"718e"
374967507;3122050;1609462155235;1609462335235;"7468"
374967527;6170139;1609462307067;1609462427067;ada8
374967206;6709301;1609460403277;1609462383277;e76a
374967595;6170409;1609462797062;1609466397062;ccac
374967588;6170139;1609462744817;1609462864817;ada8
374967389;102774;1609461396814;1609461936814;db5e
374967388;102774;1609461392964;1609462772964;f847
374967567;6709301;1609462588661;1609462708661;e76a
374967551;6170562;1609462481138;1609462601138;d636
374967557;6626532;1609462541955;1609469741955;c914
374967591;6170251;1609462747312;1609462867312;bb8a
374967559;6170155;1609462544415;1609462664415;f65d
374967586;6170416;1609462742297;1609462862297;abcb
374967564;6170251;1609462547348;1609462667348;bb8a
374967481;102774;1609461993064;1609462533064;db5e
374966973;6170535;1609459041090;1609462641090;cdf6
374966990;6170126;1609459172455;1609462772455;fa4c
374967499;102774;1609462113665;1609462653665;eee7
374967550;6170499;1609462480948;1609462660948;"83c4"
374966909;6363914;1609458601151;1609462981151;bb8a
374967607;5832200;1609462822505;1609466422505;a54b
374967590;6170499;1609462746490;1609462926490;"83c4"
374967012;6170229;1609459270763;1609462870763;ccac
374967596;6170423;1609462798062;1609462918062;a54b
374967027;6139068;1609459371381;1609462971381;"7b58"
374967029;6139081;1609459375081;1609462975081;fa4c
374967034;6170131;1609459403186;1609463003186;"10b7"
374967624;6170251;1609462946651;1609463126651;bb8a
374967011;6201993;1609459267027;1609462867027;a522
374967378;6709301;1609461300429;1609462920429;e8d4
374967521;102774;1609462235224;1609463015224;"8ee8"
374967611;6170425;1609462862580;1609466462580;"71a6"
374967101;6170256;1609459805179;1609463405179;"71a6"
374967068;6170120;1609459639742;1609463239742;fa4c
374967054;6139069;1609459571904;1609463171904;f404
374967074;6170216;1609459671225;1609463271225;ccc6
374967639;6170416;1609463069911;1609463249911;abcb
374967057;6170114;1609459575754;1609463175754;"7e1c"
374967584;102774;1609462714318;1609463254318;eee7
374967098;6170137;1609459802122;1609463402122;f83b
374967587;6170141;1609462743841;1609463223841;"4480"
374967569;102774;1609462594728;1609463134728;db5e
374967069;6170482;1609459640992;1609463240992;f3ef
374967692;6170245;1609463409031;1609467009031;f404
374967090;6201920;1609459775172;1609463375172;"32b9"
374967678;6201973;1609463300827;1609466900827;"5edf"
374967080;6202059;1609459709748;1609463309748;b981
374967084;6170133;1609459717157;1609463317157;f74b
374967081;6139081;1609459710886;1609463310886;"3950"
374967085;6139069;1609459736244;1609463336244;"7624"
374967056;6202060;1609459574176;1609463174176;"1a05"
374967053;6139069;1609459569951;1609463169951;"7e1c"
374967063;6170137;1609459602264;1609463202264;f83b
374967668;1211931;1609463247221;1609466847221;"2634"
374967636;6201936;1609463067631;1609463187631;"6598"
374967079;6170441;1609459708305;1609463308305;f404
374967055;6221287;1609459573062;1609463173062;c914
374967049;6170504;1609459504415;1609463104415;"0c36"
374967073;6170184;1609459669770;1609463269770;"4081"
374967139;6201915;1609459940391;1609463540391;"6598"
374967695;6201990;1609463428654;1609463548654;"728e"
374967653;6170537;1609463174875;1609463594875;a444
374967130;6202097;1609459910938;1609463510938;"3950"
374967289;6709301;1609460857547;1609463497547;c4dc
374967158;6170192;1609460076884;1609463676884;ada8
374967127;6170482;1609459908878;1609463508878;"5edf"
374967111;6170431;1609459841848;1609463441848;"3950"
374967580;6709301;1609462676193;1609463576193;f404
374967712;6221325;1609463540178;1609463660178;"8ee8"
374967706;6170155;1609463492046;1609463612046;f65d
374967148;6170103;1609460008085;1609463608085;c914
374967642;102774;1609463078054;1609463618054;"8ee8"
374967546;6709301;1609462468816;1609463668816;df8e
374967146;6170485;1609460005234;1609463605234;d636
374967731;6170141;1609463622426;1609463742426;"4480"
374967147;6170205;1609460006307;1609463606307;"4041"
374967149;6170207;1609460009846;1609463609846;"71a6"
374967119;6139069;1609459872174;1609463472174;fa4c
374967120;6170142;1609459873644;1609463473644;b981
374967195;6170574;1609460363533;1609463963533;"7e3a"
374967757;6709301;1609463865649;1609463985649;"4041"
374967173;6170475;1609460168758;1609463768758;bfab
374967721;6709301;1609463579288;1609463759288;"0bd2"
374967170;6170137;1609460143323;1609463743323;fdd9
374967194;6139068;1609460362462;1609463962462;f9bf
374967654;102774;1609463196189;1609463736189;db5e
374967179;6170474;1609460224440;1609463824440;"8ee8"
374967774;6170237;1609463993258;1609467593258;"7b58"
374967189;6170122;1609460299244;1609463899244;fdd9
374967200;6170163;1609460366269;1609463966269;a522
374967164;6170579;1609460104779;1609463704779;f83b
374967169;6170147;1609460142258;1609463742258;f9bf
374967181;6139068;1609460233573;1609463833573;"7b58"
374967212;6170198;1609460433110;1609464033110;"6b91"
374967798;6170141;1609464150961;1609464270961;"4480"
374967227;3122050;1609460536803;1609464136803;"0231"
374967232;6201943;1609460568124;1609464168124;"19b0"
374967254;6170533;1609460675485;1609464275485;"471c"
374967236;6202055;1609460602852;1609464142852;"7e1c"
374967242;6170545;1609460632336;1609464232336;f65d
374967679;102774;1609463318101;1609463858101;eee7
374967211;6170528;1609460431491;1609464031491;f83b
374967794;6170416;1609464126331;1609464246331;abcb
374967213;6170244;1609460434178;1609464034178;ac83
374967238;6170256;1609460607370;1609464207370;c914
374967243;6170511;1609460637719;1609464237719;"2745"
374967786;4820040;1609464061344;1609464121344;f83b
374967253;6170187;1609460674443;1609464274443;f3ef
374967208;6139076;1609460405328;1609464005328;b8a7
374967231;6202162;1609460567017;1609464167017;"4e20"
374967763;102774;1609463914351;1609464094351;eee7
374967799;102774;1609464156196;1609464456196;eee7
374967260;6170475;1609460702790;1609464302790;"19c2"
374967304;6170431;1609460973869;1609464573869;f83b
374967261;6202106;1609460705098;1609464305098;c914
374967272;6139069;1609460741718;1609464341718;eee7
374967848;6170416;1609464487125;1609464607125;abcb
374967751;102774;1609463796374;1609463976374;db5e
374966944;6201996;1609458772562;1609461652562;f404
374967780;102774;1609464033765;1609464333765;db5e
374967804;6201990;1609464182886;1609464482886;f9bf
374967850;6201990;1609464496027;1609464616027;f9bf
374967264;6202194;1609460708759;1609464308759;fdd9
374967273;6170158;1609460743683;1609464343683;"3950"
374967276;6139068;1609460774365;1609464374365;f404
374967431;6201997;1609461666822;1609464426822;f404
374967262;6170552;1609460706440;1609464306440;a380
374967305;6170184;1609460975204;1609464575204;f404
374967263;6170419;1609460707620;1609464307620;fa4c
374967278;6170522;1609460777564;1609464377564;a522
374967421;742530;1609461616936;1609464436936;"4480"
374967277;6139068;1609460776590;1609464376590;fdd9
374967259;6170189;1609460701787;1609464301787;"8f17"
374967303;6170417;1609460972783;1609464572783;fa4c
374967324;6170539;1609461047012;1609464647012;"25d5"
374967360;6201923;1609461230706;1609464830706;"2634"
374967910;4710485;1609464881725;1609468481725;"4480"
374967338;6202154;1609461116815;1609464716815;"0bd2"
374967328;6201977;1609461070652;1609464670652;"077e"
